GlobalId,Name,Text
1L5063dWPC$QdUCSTm2w_l,ASPWRZ,". Author: MaciekMAD/Maciek; Description: ViewDefinition [CoordinationView_V2.0]; Implementation Level: 2;1; Organization: Structural Designer; Originating System: Tekla Structures 17.0 Build:10027/23.12.2011, IFC Export Version: 306Dec 16 2011; Preprocessor Version: IFC Database Version:Work; Schema Identifiers: IFC2X3; Time Stamp: 2011-07-12T17:19:12"
1qjbGAI9T6BvurC1LlNiYL,Undefined,. Project: ASPWRZ; Top Elevation: 9769.41879833486; Bottom Elevation: -3954.5185806801; Global Top Elevation: 9769.41879833486; Global Bottom Elevation: -3954.5185806801; Has Own Geometry: 0; Children Have Geometry: 1; Global X: 697.881980348896; Global Y: -26431.1757121508; Global Z: -3954.5185806801; Bounding Box Length: 74112.2778199777; Bounding Box Width: 22464.3019117849; Bounding Box Height: 13723.937379015
0QlTeidbPB3PxneOz96_Et,Undefined,. Project: ASPWRZ; Top Elevation: 9769.41879833486; Bottom Elevation: -3954.5185806801; Global Top Elevation: 9769.41879833486; Global Bottom Elevation: -3954.5185806801; Has Own Geometry: 0; Children Have Geometry: 1; Global X: 697.881980348896; Global Y: -26168.8096562203; Global Z: -3954.5185806801; Bounding Box Length: 74112.2778199777; Bounding Box Width: 22201.9358558544; Bounding Box Height: 13723.937379015
3XlmgDE7D3cARPL5v0dg0A,Undefined,. Project: ASPWRZ; Building: Undefined; Top Elevation: 9769.41879833486; Bottom Elevation: -3954.5185806801; Global Top Elevation: 9769.41879833486; Global Bottom Elevation: -3954.5185806801; Has Own Geometry: 0; Children Have Geometry: 1; Global X: 697.881980348896; Global Y: -26168.8096562203; Global Z: -3954.5185806801; Bounding Box Length: 74112.2778199777; Bounding Box Width: 22201.9358558544; Bounding Box Height: 13723.937379015
1Fs6Ih00001p4pCparE34s,pret,. Dlugosc: 1990; Material: BST500; Numer preta: 123; Rozmiar: 8; Waga calkowita: 51.8793; Waga jednego preta: 0.78605; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 437.993183619173; Bottom Elevation: 430.005699511399; Global Top Elevation: 437.993183619173; Global Bottom Elevation: 430.005699511399; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 23072.2242080988; Global Y: -15192.8149597017; Global Z: 430.005699511399; Bounding Box Length: 9757.14952275272; Bounding Box Width: 1990.01022390299; Bounding Box Height: 7.98748410777387; Layer: TS_4 kondygnacja I - belki i plyty schody
1GwLGY0002gZ4pDJSqE34o,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2952.99152244175; Bottom Elevation: 2943.00847521409; Global Top Elevation: 2952.99152244175; Global Bottom Elevation: 2943.00847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18168.2761441906; Global Y: -24541.2265276101; Global Z: 2943.00847521409; Bounding Box Length: 374.958983634595; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766579; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0002h34pDJSqE34o,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3041.47911748933; Bottom Elevation: 2613.70001907349; Global Top Elevation: 3041.47911748933; Global Bottom Elevation: 2613.70001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18165.0743310616; Global Y: -24541.0055500007; Global Z: 2613.70001907349; Bounding Box Length: 381.362664970635; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0002jZ4pDJSqE34o,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3047.58334400171; Bottom Elevation: 2937.1444621405; Global Top Elevation: 3047.58334400171; Global Bottom Elevation: 2937.1444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18155.8621000048; Global Y: -24354.1594547335; Global Z: 2937.1444621405; Bounding Box Length: 399.757841995888; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.43888186121; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0002yJ4pDJSqE34q,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3123.69152244175; Bottom Elevation: 3113.70847521409; Global Top Elevation: 3123.69152244175; Global Bottom Elevation: 3113.70847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 17878.2761441906; Global Y: -24541.2265276101; Global Z: 3113.70847521409; Bounding Box Length: 374.958983634591; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766579; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0002yp4pDJSqE34q,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3212.17911748933; Bottom Elevation: 2784.40001907349; Global Top Elevation: 3212.17911748933; Global Bottom Elevation: 2784.40001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 17875.0743310616; Global Y: -24541.0055500007; Global Z: 2784.40001907349; Bounding Box Length: 381.362664970635; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0002zJ4pDJSqE34q,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3218.28334400171; Bottom Elevation: 3107.8444621405; Global Top Elevation: 3218.28334400171; Global Bottom Elevation: 3107.8444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 17865.8621000048; Global Y: -24354.1594547335; Global Z: 3107.8444621405; Bounding Box Length: 399.757841995892; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.438881861209; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003FZ4pDJSqE38n,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2782.29152244175; Bottom Elevation: 2772.30847521409; Global Top Elevation: 2782.29152244175; Global Bottom Elevation: 2772.30847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18458.2761441903; Global Y: -24541.2265276103; Global Z: 2772.30847521409; Bounding Box Length: 374.958983634591; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766625; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003G34pDJSqE38n,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2870.77911748933; Bottom Elevation: 2443.00001907349; Global Top Elevation: 2870.77911748933; Global Bottom Elevation: 2443.00001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18455.0743310619; Global Y: -24541.005550001; Global Z: 2443.00001907349; Bounding Box Length: 381.362664970635; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003GZ4pDJSqE38n,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2876.88334400171; Bottom Elevation: 2766.4444621405; Global Top Elevation: 2876.88334400171; Global Bottom Elevation: 2766.4444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18445.8621000044; Global Y: -24354.1594547335; Global Z: 2766.4444621405; Bounding Box Length: 399.757841995892; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.43888186121; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003JJ4pDJSqE38n,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2611.59152244175; Bottom Elevation: 2601.60847521409; Global Top Elevation: 2611.59152244175; Global Bottom Elevation: 2601.60847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18748.2761441903; Global Y: -24541.2265276103; Global Z: 2601.60847521409; Bounding Box Length: 374.958983634591; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766534; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003Jp4pDJSqE38n,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2700.07911748933; Bottom Elevation: 2272.30001907349; Global Top Elevation: 2700.07911748933; Global Bottom Elevation: 2272.30001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18745.0743310619; Global Y: -24541.005550001; Global Z: 2272.30001907349; Bounding Box Length: 381.362664970635; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003KJ4pDJSqE38n,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2706.18334400171; Bottom Elevation: 2595.7444621405; Global Top Elevation: 2706.18334400171; Global Bottom Elevation: 2595.7444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18735.8621000044; Global Y: -24354.1594547335; Global Z: 2595.7444621405; Bounding Box Length: 399.757841995888; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.43888186121; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003N34pDJSqE38n,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2440.89152244175; Bottom Elevation: 2430.90847521409; Global Top Elevation: 2440.89152244175; Global Bottom Elevation: 2430.90847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19038.2761441903; Global Y: -24541.2265276103; Global Z: 2430.90847521409; Bounding Box Length: 374.958983634591; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766534; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003NZ4pDJSqE38n,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2529.37911748933; Bottom Elevation: 2101.60001907349; Global Top Elevation: 2529.37911748933; Global Bottom Elevation: 2101.60001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19035.0743310619; Global Y: -24541.005550001; Global Z: 2101.60001907349; Bounding Box Length: 381.362664970635; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003O34pDJSqE38n,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2535.48334400171; Bottom Elevation: 2425.0444621405; Global Top Elevation: 2535.48334400171; Global Bottom Elevation: 2425.0444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19025.8621000044; Global Y: -24354.1594547335; Global Z: 2425.0444621405; Bounding Box Length: 399.757841995888; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.43888186121; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003Qp4pDJSqE38n,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2270.19152244175; Bottom Elevation: 2260.20847521409; Global Top Elevation: 2270.19152244175; Global Bottom Elevation: 2260.20847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19328.2761441903; Global Y: -24541.2265276103; Global Z: 2260.20847521409; Bounding Box Length: 374.958983634595; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766534; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003RJ4pDJSqE38n,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2358.67911748933; Bottom Elevation: 1930.90001907349; Global Top Elevation: 2358.67911748933; Global Bottom Elevation: 1930.90001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19325.0743310619; Global Y: -24541.005550001; Global Z: 1930.90001907349; Bounding Box Length: 381.362664970635; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003Rp4pDJSqE38n,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2364.78334400171; Bottom Elevation: 2254.3444621405; Global Top Elevation: 2364.78334400171; Global Bottom Elevation: 2254.3444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19315.8621000044; Global Y: -24354.1594547335; Global Z: 2254.3444621405; Bounding Box Length: 399.757841995888; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.438881861209; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003UZ4pDJSqE38n,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2099.49152244175; Bottom Elevation: 2089.50847521409; Global Top Elevation: 2099.49152244175; Global Bottom Elevation: 2089.50847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19618.2761441903; Global Y: -24541.2265276103; Global Z: 2089.50847521409; Bounding Box Length: 374.958983634591; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766534; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003V34pDJSqE38n,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2187.97911748933; Bottom Elevation: 1760.20001907349; Global Top Elevation: 2187.97911748933; Global Bottom Elevation: 1760.20001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19615.0743310619; Global Y: -24541.005550001; Global Z: 1760.20001907349; Bounding Box Length: 381.362664970635; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003VZ4pDJSqE38n,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2194.08334400171; Bottom Elevation: 2083.6444621405; Global Top Elevation: 2194.08334400171; Global Bottom Elevation: 2083.6444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19605.8621000044; Global Y: -24354.1594547335; Global Z: 2083.6444621405; Bounding Box Length: 399.757841995892; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.43888186121; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003YJ4pDJSqE38n,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 1928.79152244175; Bottom Elevation: 1918.80847521409; Global Top Elevation: 1928.79152244175; Global Bottom Elevation: 1918.80847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19908.2761441903; Global Y: -24541.2265276103; Global Z: 1918.80847521409; Bounding Box Length: 374.958983634591; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766579; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003Yp4pDJSqE38n,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2017.27911748933; Bottom Elevation: 1589.50001907349; Global Top Elevation: 2017.27911748933; Global Bottom Elevation: 1589.50001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19905.0743310619; Global Y: -24541.005550001; Global Z: 1589.50001907349; Bounding Box Length: 381.362664970635; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003ZJ4pDJSqE38n,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2023.38334400171; Bottom Elevation: 1912.9444621405; Global Top Elevation: 2023.38334400171; Global Bottom Elevation: 1912.9444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19895.8621000044; Global Y: -24354.1594547335; Global Z: 1912.9444621405; Bounding Box Length: 399.757841995888; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.43888186121; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003c34pDJSqE38n,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 1758.09152244175; Bottom Elevation: 1748.10847521409; Global Top Elevation: 1758.09152244175; Global Bottom Elevation: 1748.10847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20198.2761441903; Global Y: -24541.2265276103; Global Z: 1748.10847521409; Bounding Box Length: 374.958983634591; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766557; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003cZ4pDJSqE38n,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 1846.57911748933; Bottom Elevation: 1418.80001907349; Global Top Elevation: 1846.57911748933; Global Bottom Elevation: 1418.80001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20195.0743310619; Global Y: -24541.005550001; Global Z: 1418.80001907349; Bounding Box Length: 381.362664970635; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003d34pDJSqE38n,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 1852.68334400171; Bottom Elevation: 1742.2444621405; Global Top Elevation: 1852.68334400171; Global Bottom Elevation: 1742.2444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20185.8621000044; Global Y: -24354.1594547335; Global Z: 1742.2444621405; Bounding Box Length: 399.757841995888; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.43888186121; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003fp4pDJSqE38n,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 1587.39152244175; Bottom Elevation: 1577.40847521409; Global Top Elevation: 1587.39152244175; Global Bottom Elevation: 1577.40847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20488.2761441903; Global Y: -24541.2265276103; Global Z: 1577.40847521409; Bounding Box Length: 374.958983634595; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766557; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003gJ4pDJSqE38n,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 15.247; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 1675.87911748933; Bottom Elevation: 1248.10001907349; Global Top Elevation: 1675.87911748933; Global Bottom Elevation: 1248.10001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20485.0743310619; Global Y: -24541.005550001; Global Z: 1248.10001907349; Bounding Box Length: 381.362664970631; Bounding Box Width: 1839.73321361066; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003gp4pDJSqE38n,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 1681.98334400171; Bottom Elevation: 1571.5444621405; Global Top Elevation: 1681.98334400171; Global Bottom Elevation: 1571.5444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20475.8621000044; Global Y: -24354.1594547335; Global Z: 1571.5444621405; Bounding Box Length: 399.757841995888; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.438881861209; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003jZ4pDJSqE38n,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 4.54112; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 1416.69152244175; Bottom Elevation: 1406.70847521409; Global Top Elevation: 1416.69152244175; Global Bottom Elevation: 1406.70847521409; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20778.2761441906; Global Y: -24541.2265276101; Global Z: 1406.70847521409; Bounding Box Length: 374.958983634591; Bounding Box Width: 1840.02272247473; Bounding Box Height: 9.98304722766557; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003kZ4pDJSqE38n,strzemie,. Dlugosc: 1078; Material: BST500; Numer preta: 2786; Rozmiar: 6; Waga calkowita: 2.634252; Waga jednego preta: 0.239316; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 1511.28334400171; Bottom Elevation: 1400.8444621405; Global Top Elevation: 1511.28334400171; Global Bottom Elevation: 1400.8444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20765.8621000048; Global Y: -24354.1594547335; Global Z: 1400.8444621405; Bounding Box Length: 399.757841995888; Bounding Box Width: 1585.88859186532; Bounding Box Height: 110.43888186121; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003rp4pDJSqE38o,pret,. Dlugosc: 1840; Material: BST500; Numer preta: 2784; Rozmiar: 10; Waga calkowita: 3.40584; Waga jednego preta: 1.13528; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3294.39152244175; Bottom Elevation: 3284.40849402258; Global Top Elevation: 3294.39152244175; Global Bottom Elevation: 3284.40849402258; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 17758.276144178; Global Y: -24541.2244850355; Global Z: 3284.40849402258; Bounding Box Length: 204.95898364696; Bounding Box Width: 1840.02068247397; Bounding Box Height: 9.98302841917166; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003sJ4pDJSqE38o,pret,. Dlugosc: 2412; Material: BST500; Numer preta: 2780; Rozmiar: 16; Waga calkowita: 11.43446; Waga jednego preta: 3.81096; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3382.87911748933; Bottom Elevation: 2955.10001907349; Global Top Elevation: 3382.87911748933; Global Bottom Elevation: 2955.10001907349; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 17755.0743310495; Global Y: -24541.0035074262; Global Z: 2955.10001907349; Bounding Box Length: 211.362664983; Bounding Box Width: 1839.73117361058; Bounding Box Height: 427.779098415843; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0003sp4pDJSqE38o,strzemie,. Dlugosc: 738; Material: BST500; Numer preta: 2790; Rozmiar: 6; Waga calkowita: 1.803972; Waga jednego preta: 0.163836; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3388.98334400171; Bottom Elevation: 3278.5444621405; Global Top Elevation: 3388.98334400171; Global Bottom Elevation: 3278.5444621405; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 17745.8620999921; Global Y: -24354.1574121589; Global Z: 3278.5444621405; Bounding Box Length: 229.757842008636; Bounding Box Width: 1585.88655186526; Bounding Box Height: 110.438881861209; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY00045J4pDJSqE38t,strzemie,. Dlugosc: 840; Material: BST500; Numer preta: 2787; Rozmiar: 6; Waga calkowita: 2.051502; Waga jednego preta: 0.18648; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3218.36484898915; Bottom Elevation: 2937.00636683578; Global Top Elevation: 3218.36484898915; Global Bottom Elevation: 2937.00636683578; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18155.751694433; Global Y: -24347.0232771705; Global Z: 2937.00636683578; Bounding Box Length: 109.977433908716; Bounding Box Width: 1585.59454427589; Bounding Box Height: 281.358482153369; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0004EZ4pDJSqE3Cm,strzemie,. Dlugosc: 840; Material: BST500; Numer preta: 2787; Rozmiar: 6; Waga calkowita: 2.051502; Waga jednego preta: 0.18648; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 3047.6648489893; Bottom Elevation: 2766.30636683593; Global Top Elevation: 3047.6648489893; Global Bottom Elevation: 2766.30636683593; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18445.7516943908; Global Y: -24347.0197971703; Global Z: 2766.30636683593; Bounding Box Length: 109.977433908716; Bounding Box Width: 1585.59454427589; Bounding Box Height: 281.358482153369; Layer: TS_6 kondygnacja II - belki i plyty schody
1GwLGY0004Lp4pDJSqE3Cm,strzemie,. Dlugosc: 840; Material: BST500; Numer preta: 2787; Rozmiar: 6; Waga calkowita: 2.051502; Waga jednego preta: 0.18648; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 2876.9648489893; Bottom Elevation: 2595.60636683593; Global Top Elevation: 2876.9648489893; Global Bottom Elevation: 2595.60636683593; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18735.751694348; Global Y: -24347.0163171702; Global Z: 2595.60636683593; Bounding Box Length: 109.97743390872; Bounding Box Width: 1585.59454427589; Bounding Box Height: 281.358482153369; Layer: TS_6 kondygnacja II - belki i plyty schody
